timestamp,AAPL,MSFT,NVDA,SPY,XLK,QQQ
2019-03-27 10:05:00-04:00,-0.0007694451088704545,-0.0019599494983115417,0.0046327300808014235,-0.0001247004962913244,-0.0004093886520059523,-0.00039154268315397944
2019-03-27 10:10:00-04:00,0.0007163989321612528,-8.530239704919687e-05,0.0018414385417894542,0.0004987087110218893,0.000682221339054139,0.0006711221973885809
2019-03-27 10:15:00-04:00,0.0020931873095778454,0.0016195025701284534,0.0035599291706920376,0.001210115286568483,0.001499250655641445,0.0013408946892754367
2019-03-27 10:20:00-04:00,0.0016132661552709779,0.0006811119415331831,0.0004793390851812601,0.0007822361685294577,0.0006807352202970791,0.0010602679564695235
2019-03-27 10:25:00-04:00,0.001716194694420688,0.0005105296856261774,0.002758777753998986,0.0004974682522420168,0.0012241568449292911,0.0007805313584460718
2019-03-27 10:30:00-04:00,-0.0001582946394187783,-0.0007658923019269737,2.8111603066036554e-05,-0.0006396475049740986,-0.0005438847098515182,-0.0006689895719887415
2019-03-27 10:35:00-04:00,-0.0015314747395482398,-0.0002554278430235109,-0.0037457974035795647,-0.0006044874486241758,-0.0006802721350778504,-0.0008368668196512678
2019-03-27 10:40:00-04:00,0.000369881113860477,-0.0023017912976169225,-0.0020053954665234545,-0.0010676347568321712,-0.0010893988957842876,-0.0011169129689866074
2019-03-27 10:45:00-04:00,-0.0012951828943312481,-0.002392652284369149,-0.0034553110168113617,-0.0016035923898211548,-0.002592088763750995,-0.002069583466073317
2019-03-27 10:50:00-04:00,-0.0021447019540157966,-0.0006846677489419278,-0.0005959729434414422,-0.0010704919932515784,-0.000956676306394167,-0.001064425870807855
2019-03-27 10:55:00-04:00,0.00023852749142416592,0.0006846677489419248,-0.0009940782164030613,-0.0003570854722012756,0.0,0.0004483174162343426
2019-03-27 11:00:00-04:00,0.0015358138858864781,0.0,0.0034041620346422423,0.0004820352693202343,0.0004101162053382967,0.0003921129335475056
2019-03-27 11:05:00-04:00,-0.0007940919975769002,-0.0007702841873503905,-0.002523642755449466,-0.00041060797334888224,-0.0006836204805471829,-0.0003921129335474428
2019-03-27 11:10:00-04:00,-0.0006887235047478195,-0.001370860858131375,0.0008797446470199021,0.0,-0.0008209619397947104,-0.0007286179001863087
2019-03-27 11:15:00-04:00,-0.0033975718832771336,-0.002231664803288143,-0.005318631971976848,-0.0015368123110465896,-0.002466937453391388,-0.002245236833298391
2019-03-27 11:20:00-04:00,-0.001996141457279326,-0.0014618628452555476,0.0016526574498124886,-0.0007871903081156358,-0.0010983731453672776,-0.0010120035721602472
2019-03-27 11:25:00-04:00,0.0023683136177811725,0.000602202358185115,0.0016499306789647848,0.0002147497279142162,0.0008238929405287208,0.0005061298049784477
2019-03-27 11:30:00-04:00,-0.0037813269032589236,-0.0025834244723534827,-0.006473068212765322,-0.0018985533715395225,-0.0030242651409711947,-0.002871461913320879
2019-03-27 11:35:00-04:00,-0.0018693091671834528,-0.0009489303679631211,-0.0032953679796465588,-0.0015429886798925332,-0.001515569317378911,-0.0014670619079280996
2019-03-27 11:40:00-04:00,0.0001069118512803613,-0.0009498316921681505,0.0010901059629663753,0.0003949447128744095,0.0,-0.00016941495409841957
2019-03-27 11:45:00-04:00,-0.002756629025539489,-0.0019023742172063704,-0.00407964481133232,-0.0019762852282119926,-0.002484987818422962,-0.002488055794521234
2019-03-27 11:50:00-04:00,0.0021417297293401024,0.0005191883472313286,0.0017545630319128769,0.00043152274255033735,0.0012432658045699893,0.0008488964856129904
2019-03-27 11:55:00-04:00,0.00016044496772029337,0.0006918320853625606,0.0006894768867463841,0.00010785159630834932,0.0005520668141041085,0.0001131317703500825
2019-03-27 12:00:00-04:00,0.0017365057861346055,0.000691353784612526,0.0005454989297064961,0.0006109394281882364,0.0006896551997486952,0.0004523991368475299
2019-03-27 12:05:00-04:00,0.003144740485720365,0.0014675416998486846,0.0028089100987358892,0.0014719083612369677,0.0019285080706658811,0.001807552671090844
2019-03-27 12:10:00-04:00,0.000691581354868492,0.0002587545296479327,-0.0010309279263585403,-0.0006100405686728719,0.00013760836680604805,-0.00022576548706017198
2019-03-27 12:15:00-04:00,-0.0002925337431937873,-0.0006901609211534039,-0.001031991835656006,-0.00046675284489508756,-0.0006882312728644636,-0.0005081587823199794
2019-03-27 12:20:00-04:00,-2.6598220580640818e-05,0.0008626267517879882,0.0004874621954905296,0.0005026478877935867,0.0004129956005839676,0.0005646049327077153
2019-03-27 12:25:00-04:00,0.0015946423407861645,0.0,0.002633916035030984,0.0009328191545547172,0.0005503956107296022,0.0006206974581400245
