date,AAPL,MSFT,NVDA,AVGO,AMD,ADBE,CRM,CSCO,INTC,ORCL,QCOM,TXN,XLK
2021-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2021-12-09,0.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14055584969562435
2021-12-10,0.0,0.14601309962864412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13491678374130947
2021-12-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2021-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2021-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2021-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2021-12-17,0.0,0.0,0.0,0.0,0.0,0.029716204895289196,0.0,-0.036975176971766686,0.0,0.0,0.0,0.0,-0.032721244652416444
2021-12-20,0.0,0.0,0.0,-0.04135831471239791,0.0,0.029691700902591052,0.0,0.0,0.0,0.0,0.0,0.0,-0.004671591253900029
2021-12-21,0.0,0.0,0.0,-0.041795306408059,0.0,0.029915964888316944,0.0,0.0,0.0,0.0,0.0,0.0,-0.005618747094187013
2021-12-22,0.0,0.0,0.0,-0.040089103340941276,0.0,0.029589235895758133,0.0,0.0,0.0,0.0,0.0,0.0,-0.0070901888899811555
2021-12-23,0.0,0.0,0.0,-0.03989370679768278,0.0,0.029585460442199063,0.0,0.0,0.0,0.0,0.0,0.0,-0.008146795721627735
2021-12-27,0.0,0.0,0.0,-0.040076559593988544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0396705561285638
2021-12-28,0.0,0.0,0.0,-0.039397023651616736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03811450958603225
2021-12-29,0.0,0.0,0.0,-0.039036243432659656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03852633431155179
2021-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2021-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2022-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2022-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13817463547550018,-0.12151307970878232
2022-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2022-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.05367428784983054,0.0,0.0,0.0,0.0,0.0,-0.0696100424302725
2022-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.05071776443646067,0.0,0.0,0.0,0.0,-0.14434555916301148,0.05233756586207397
2022-01-10,0.0,0.10562001555104882,0.0,0.0,0.0,0.0,0.0,0.0,-0.05966852747617324,0.0,0.0,0.0,-0.06051944849606621
2022-01-11,0.0,0.1128069404792369,0.0,0.0,0.0,0.0,0.0,0.0,-0.056909378545069625,0.0,0.0,0.0,-0.07102210736471867
2022-01-12,0.0,0.11365269860916492,0.0,0.0,0.0,0.0,0.0,0.0,-0.05712600714706817,0.0,0.0,0.0,-0.07073469548672895
2022-01-13,0.0,0.12887248809638605,0.0,0.0,0.0,0.0,0.0,0.0,-0.05551519714439668,0.0,0.0,0.0,-0.085873117897271
2022-01-14,0.0,0.10930942709882888,0.0,0.0,0.0,0.0,0.0,0.0,-0.055541574707344867,0.0,0.0,0.0,-0.07369854123247255
2022-01-18,0.0,0.1016634148429278,0.0,0.0,0.0,0.0,0.0,0.0,-0.0590570843098462,0.0,0.0,0.0,-0.06433039842196264
2022-01-19,0.0,0.10259313743125079,0.0,0.0,0.0,0.0,0.0,0.0,-0.05854554369233814,0.0,0.0,0.0,-0.06527365647387676
2022-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05768629863413445,0.0,0.0,0.0,0.03414327893314872
2022-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05123098952686646,0.0,0.0,0.0,0.03168206738309124
2022-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05148162276544056,0.0,0.0,0.0,0.03126370765209517
2022-01-25,0.0,0.0,0.0,0.0,0.0,-0.045389111975405266,0.0,0.0,-0.05055674582772118,0.0,0.0,0.0,0.09821137322465574
2022-01-26,0.0,0.0,0.0,0.0,0.0,-0.04830500691576801,-0.04982985656789941,0.0,-0.05010772780642107,0.0,0.0,0.0,0.16541313720597728
2022-01-27,0.0,0.0,0.0,0.0,0.0,-0.04704520526250099,-0.04595211049394116,0.0,-0.05008062663506568,0.0,0.0,0.0,0.15742844724030405
2022-01-28,0.0,0.0,0.0,0.0,0.0,-0.04661636796105843,-0.044799426097838206,0.0,0.0,0.0,0.0,0.0,0.12416005551278039
2022-01-31,0.0,0.0,0.0,0.0,0.0,0.0,-0.04489468100930551,0.0,0.0,0.0,0.0,0.0,0.05460632407919361
2022-02-01,0.0,0.0,0.0,0.0,0.0,0.0,-0.043824923664687515,0.0,0.0,0.0,0.0,0.0,0.05483611011478534
2022-02-02,0.0,0.0,0.0,0.0,0.0,0.0,-0.043831754757307835,0.0,0.0,0.0,0.0,0.0,0.05475804918930609
2022-02-03,0.0,0.0,0.0,0.0,0.0,0.0,-0.03916870880840757,0.0,0.0,0.0,0.0,0.0,0.04818568543175244
2022-02-04,0.0,0.0,0.0,0.0,0.0,0.0,-0.047561807739155054,0.0,0.0,0.0,0.0,0.0,0.05966350344232485
